GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,PTS_home,PTS_away
52100131,1610612740,1610612759,113.0,103.0
52100101,1610612751,1610612739,115.0,108.0
52100121,1610612750,1610612746,109.0,104.0
22101216,1610612751,1610612754,134.0,126.0
22101217,1610612766,1610612764,124.0,108.0
22101218,1610612739,1610612749,133.0,115.0
22101221,1610612745,1610612737,114.0,130.0
22101223,1610612763,1610612738,110.0,139.0
22101226,1610612752,1610612761,105.0,94.0
22101227,1610612753,1610612748,125.0,111.0
22101228,1610612755,1610612765,118.0,106.0
22101224,1610612750,1610612741,120.0,124.0
22101219,1610612742,1610612759,130.0,120.0
22101220,1610612743,1610612747,141.0,146.0
22101222,1610612746,1610612760,138.0,88.0
22101225,1610612740,1610612744,107.0,128.0
22101229,1610612756,1610612758,109.0,116.0
22101230,1610612757,1610612762,80.0,111.0
22101214,1610612755,1610612754,133.0,120.0
22101213,1610612763,1610612740,141.0,114.0
22101215,1610612759,1610612744,94.0,100.0
22101212,1610612746,1610612758,117.0,98.0
22101203,1610612765,1610612749,101.0,131.0
22101204,1610612764,1610612752,92.0,114.0
22101205,1610612751,1610612739,118.0,107.0
22101206,1610612761,1610612745,117.0,115.0
22101207,1610612748,1610612737,113.0,109.0
22101208,1610612741,1610612766,117.0,133.0
22101209,1610612742,1610612757,128.0,78.0
22101210,1610612762,1610612756,105.0,111.0
22101211,1610612747,1610612760,120.0,101.0
22101196,1610612766,1610612753,128.0,101.0
22101197,1610612761,1610612755,119.0,114.0
22101198,1610612749,1610612738,127.0,121.0
22101199,1610612750,1610612759,127.0,121.0
22101200,1610612740,1610612757,127.0,94.0
22101201,1610612743,1610612763,122.0,109.0
22101202,1610612744,1610612747,128.0,112.0
22101190,1610612765,1610612742,113.0,131.0
22101191,1610612752,1610612751,98.0,110.0
22101192,1610612737,1610612764,118.0,103.0
22101193,1610612741,1610612738,94.0,117.0
22101194,1610612762,1610612760,137.0,101.0
22101195,1610612746,1610612756,113.0,109.0
22101178,1610612754,1610612755,122.0,131.0
22101179,1610612753,1610612739,120.0,115.0
22101180,1610612751,1610612745,118.0,105.0
22101181,1610612748,1610612766,144.0,115.0
22101182,1610612761,1610612737,118.0,108.0
22101183,1610612741,1610612749,106.0,127.0
22101184,1610612750,1610612764,114.0,132.0
22101185,1610612760,1610612757,98.0,94.0
22101186,1610612743,1610612759,97.0,116.0
22101187,1610612762,1610612763,121.0,115.0
22101188,1610612758,1610612740,109.0,123.0
22101189,1610612756,1610612747,121.0,110.0
22101166,1610612738,1610612764,144.0,102.0
22101167,1610612749,1610612742,112.0,118.0
22101168,1610612747,1610612743,118.0,129.0
22101169,1610612754,1610612765,117.0,121.0
22101170,1610612739,1610612755,108.0,112.0
22101171,1610612753,1610612752,88.0,118.0
22101172,1610612761,1610612748,109.0,114.0
22101173,1610612745,1610612750,132.0,139.0
22101174,1610612760,1610612756,117.0,96.0
22101175,1610612759,1610612757,113.0,92.0
22101176,1610612758,1610612744,90.0,109.0
22101177,1610612746,1610612740,119.0,100.0
22101161,1610612755,1610612766,144.0,114.0
22101162,1610612752,1610612739,101.0,119.0
22101163,1610612737,1610612751,122.0,115.0
22101164,1610612741,1610612748,109.0,127.0
22101165,1610612744,1610612762,111.0,107.0
22101151,1610612753,1610612761,89.0,102.0
22101152,1610612764,1610612742,135.0,103.0
22101153,1610612738,1610612754,128.0,123.0
22101154,1610612745,1610612758,117.0,122.0
22101155,1610612763,1610612756,122.0,114.0
22101156,1610612749,1610612746,119.0,153.0
22101157,1610612760,1610612765,101.0,110.0
22101158,1610612759,1610612757,130.0,111.0
22101159,1610612743,1610612750,130.0,136.0
22101160,1610612747,1610612740,111.0,114.0
22101147,1610612765,1610612755,102.0,94.0
22100452,1610612737,1610612739,131.0,107.0
22101148,1610612751,1610612749,119.0,120.0
22101149,1610612741,1610612746,135.0,130.0
22101150,1610612762,1610612747,122.0,109.0
22101136,1610612739,1610612742,112.0,120.0
22101137,1610612754,1610612743,118.0,125.0
22101138,1610612764,1610612753,127.0,110.0
22101139,1610612738,1610612748,98.0,106.0
22101140,1610612752,1610612766,114.0,125.0
22101141,1610612761,1610612750,125.0,102.0
22101142,1610612745,1610612758,118.0,121.0
22101143,1610612760,1610612737,118.0,136.0
22101144,1610612759,1610612763,111.0,112.0
22101145,1610612744,1610612756,103.0,107.0
22101146,1610612757,1610612740,107.0,117.0
22101131,1610612755,1610612749,116.0,118.0
22101132,1610612764,1610612741,94.0,107.0
22101133,1610612751,1610612765,130.0,123.0
22101134,1610612742,1610612747,128.0,110.0
22101135,1610612746,1610612762,121.0,115.0
22101122,1610612766,1610612743,109.0,113.0
22101123,1610612739,1610612753,107.0,101.0
22101124,1610612754,1610612737,123.0,132.0
22101125,1610612748,1610612758,123.0,100.0
22101126,1610612752,1610612741,109.0,104.0
22101127,1610612761,1610612738,115.0,112.0
22101128,1610612745,1610612759,120.0,123.0
22101129,1610612763,1610612744,123.0,95.0
22101130,1610612757,1610612760,131.0,134.0
22101115,1610612765,1610612752,102.0,104.0
22101116,1610612738,1610612750,134.0,112.0
22101117,1610612764,1610612744,123.0,115.0
22101118,1610612756,1610612755,114.0,104.0
22101119,1610612740,1610612747,116.0,108.0
22101120,1610612751,1610612766,110.0,119.0
22101121,1610612742,1610612762,114.0,100.0
22101107,1610612740,1610612759,103.0,107.0
22101108,1610612753,1610612758,110.0,114.0
22101109,1610612761,1610612754,131.0,91.0
22101110,1610612739,1610612741,94.0,98.0
22101111,1610612748,1610612751,95.0,110.0
22101112,1610612763,1610612749,127.0,102.0
22101113,1610612743,1610612760,113.0,107.0
22101114,1610612757,1610612745,98.0,115.0
22101100,1610612766,1610612762,107.0,101.0
22101101,1610612765,1610612764,97.0,100.0
22101102,1610612737,1610612744,121.0,110.0
22101103,1610612748,1610612752,103.0,111.0
22101104,1610612750,1610612742,116.0,95.0
22101105,1610612757,1610612745,106.0,125.0
22101106,1610612746,1610612755,97.0,122.0
22101095,1610612761,1610612739,117.0,104.0
22101096,1610612763,1610612754,133.0,103.0
22101097,1610612749,1610612764,114.0,102.0
22101098,1610612740,1610612741,126.0,109.0
22101099,1610612743,1610612756,130.0,140.0
22101084,1610612766,1610612752,106.0,121.0
22101085,1610612765,1610612737,122.0,101.0
22101086,1610612754,1610612758,109.0,110.0
22101087,1610612738,1610612762,125.0,97.0
22101088,1610612748,1610612744,104.0,118.0
22101089,1610612763,1610612751,132.0,120.0
22101090,1610612750,1610612756,116.0,125.0
22101091,1610612760,1610612753,118.0,102.0
22101092,1610612742,1610612745,110.0,91.0
22101093,1610612747,1610612755,121.0,126.0
22101094,1610612757,1610612759,96.0,133.0
22101080,1610612753,1610612744,94.0,90.0
22101081,1610612752,1610612737,111.0,117.0
22101082,1610612749,1610612741,126.0,98.0
22101083,1610612743,1610612746,127.0,115.0
22101071,1610612766,1610612740,106.0,103.0
22101072,1610612739,1610612747,120.0,131.0
22101073,1610612765,1610612757,115.0,119.0
22101074,1610612755,1610612748,113.0,106.0
22101075,1610612751,1610612762,114.0,106.0
22101076,1610612741,1610612761,113.0,99.0
22101077,1610612745,1610612764,115.0,97.0
22101078,1610612760,1610612738,123.0,132.0
22101079,1610612742,1610612750,110.0,108.0
22101062,1610612754,1610612757,129.0,98.0
22101063,1610612745,1610612763,98.0,122.0
22101064,1610612737,1610612740,112.0,117.0
22101065,1610612753,1610612760,90.0,85.0
22101066,1610612758,1610612756,124.0,127.0
22101067,1610612752,1610612762,93.0,108.0
22101068,1610612743,1610612738,104.0,124.0
22101069,1610612755,1610612761,88.0,93.0
22101070,1610612744,1610612759,108.0,110.0
22101058,1610612750,1610612749,138.0,119.0
22101059,1610612766,1610612742,129.0,108.0
22101060,1610612739,1610612765,113.0,109.0
22101061,1610612764,1610612747,127.0,119.0
22101046,1610612755,1610612742,111.0,101.0
22101047,1610612737,1610612763,120.0,105.0
22101048,1610612751,1610612757,128.0,123.0
22101049,1610612739,1610612743,119.0,116.0
22101050,1610612752,1610612764,100.0,97.0
22101051,1610612761,1610612747,123.0,128.0
22101052,1610612748,1610612760,120.0,108.0
22101053,1610612745,1610612754,118.0,121.0
22101054,1610612759,1610612740,91.0,124.0
22101055,1610612762,1610612746,121.0,92.0
22101056,1610612756,1610612741,129.0,102.0
22101057,1610612758,1610612738,97.0,126.0
22101045,1610612753,1610612765,120.0,134.0
22101033,1610612766,1610612737,116.0,106.0
22101034,1610612739,1610612755,114.0,118.0
22101035,1610612764,1610612743,109.0,127.0
22101036,1610612751,1610612742,111.0,113.0
22101037,1610612752,1610612757,128.0,98.0
22101038,1610612745,1610612756,112.0,129.0
22101039,1610612750,1610612747,124.0,104.0
22101040,1610612759,1610612760,122.0,120.0
22101041,1610612762,1610612741,125.0,110.0
22101042,1610612744,1610612738,88.0,110.0
22101043,1610612758,1610612749,126.0,135.0
22101044,1610612746,1610612761,100.0,103.0
22101029,1610612754,1610612763,102.0,135.0
22101030,1610612753,1610612751,108.0,150.0
22101031,1610612748,1610612765,105.0,98.0
22101032,1610612740,1610612756,115.0,131.0
22101020,1610612739,1610612746,120.0,111.0
22101021,1610612737,1610612757,122.0,113.0
22101022,1610612755,1610612743,110.0,114.0
22101023,1610612760,1610612766,116.0,134.0
22101024,1610612759,1610612750,139.0,149.0
22101025,1610612744,1610612764,126.0,112.0
22101026,1610612758,1610612741,112.0,103.0
22101027,1610612762,1610612749,111.0,117.0
22101028,1610612747,1610612761,103.0,114.0
22101012,1610612751,1610612752,110.0,107.0
22101013,1610612765,1610612746,102.0,106.0
22101014,1610612738,1610612742,92.0,95.0
22101015,1610612753,1610612755,114.0,116.0
22101016,1610612737,1610612754,131.0,128.0
22101017,1610612740,1610612745,130.0,105.0
22101018,1610612760,1610612763,118.0,125.0
22101019,1610612756,1610612747,140.0,111.0
22101005,1610612748,1610612750,104.0,113.0
22101006,1610612741,1610612739,101.0,91.0
22101007,1610612759,1610612754,108.0,119.0
22101008,1610612744,1610612749,122.0,109.0
22101009,1610612743,1610612761,115.0,127.0
22101010,1610612762,1610612758,134.0,125.0
22101011,1610612757,1610612764,127.0,118.0
22100995,1610612753,1610612750,118.0,110.0
22100996,1610612737,1610612746,112.0,106.0
22100997,1610612738,1610612765,114.0,103.0
22100998,1610612748,1610612739,117.0,105.0
22100999,1610612745,1610612742,100.0,113.0
22101000,1610612763,1610612752,118.0,114.0
22101001,1610612740,1610612766,120.0,142.0
22101002,1610612759,1610612762,104.0,102.0
22101003,1610612756,1610612761,112.0,117.0
22101004,1610612747,1610612764,122.0,109.0
22100993,1610612755,1610612751,100.0,129.0
22100994,1610612743,1610612744,102.0,113.0
22100981,1610612766,1610612738,101.0,115.0
22100982,1610612765,1610612741,108.0,114.0
22100983,1610612748,1610612756,90.0,111.0
22100984,1610612749,1610612737,124.0,115.0
22100985,1610612745,1610612747,139.0,130.0
22100986,1610612750,1610612760,132.0,102.0
22100987,1610612740,1610612753,102.0,108.0
22100988,1610612742,1610612752,77.0,107.0
22100989,1610612759,1610612761,104.0,119.0
22100990,1610612762,1610612757,123.0,85.0
22100991,1610612758,1610612743,100.0,106.0
22100992,1610612746,1610612764,115.0,109.0
22100975,1610612766,1610612751,121.0,132.0
22100976,1610612754,1610612739,124.0,127.0
22100977,1610612753,1610612756,99.0,102.0
22100978,1610612763,1610612740,132.0,111.0
22100979,1610612760,1610612749,115.0,142.0
22100980,1610612744,1610612746,112.0,97.0
22100968,1610612765,1610612737,113.0,110.0
22100969,1610612755,1610612741,121.0,106.0
22100970,1610612748,1610612745,123.0,106.0
22100971,1610612750,1610612757,124.0,81.0
22100972,1610612742,1610612762,111.0,103.0
22100973,1610612759,1610612747,117.0,110.0
22100528,1610612743,1610612744,131.0,124.0
22100974,1610612758,1610612752,115.0,131.0
22100960,1610612738,1610612751,126.0,120.0
22100961,1610612749,1610612756,132.0,122.0
22100963,1610612764,1610612754,133.0,123.0
22100964,1610612745,1610612763,123.0,112.0
22100965,1610612760,1610612762,103.0,116.0
22100962,1610612739,1610612761,104.0,96.0
22100967,1610612743,1610612740,138.0,130.0
22100966,1610612746,1610612752,93.0,116.0
22100954,1610612742,1610612758,114.0,113.0
22100955,1610612766,1610612759,123.0,117.0
22100956,1610612748,1610612755,99.0,82.0
22100957,1610612763,1610612753,124.0,96.0
22100958,1610612750,1610612757,135.0,121.0
22100959,1610612747,1610612744,124.0,116.0
22100946,1610612765,1610612754,111.0,106.0
22100947,1610612755,1610612739,125.0,119.0
22100948,1610612764,1610612737,114.0,117.0
22100458,1610612761,1610612753,97.0,103.0
22100949,1610612741,1610612749,112.0,118.0
22100950,1610612740,1610612762,124.0,90.0
22100951,1610612760,1610612750,101.0,138.0
22100952,1610612743,1610612745,116.0,101.0
22100953,1610612756,1610612752,115.0,114.0
22100710,1610612737,1610612741,130.0,124.0
22100940,1610612738,1610612763,120.0,107.0
22100941,1610612751,1610612748,107.0,113.0
22100942,1610612761,1610612765,106.0,108.0
22100943,1610612742,1610612744,122.0,113.0
22100944,1610612759,1610612758,112.0,115.0
22100945,1610612746,1610612747,132.0,111.0
22100932,1610612739,1610612766,98.0,119.0
22100933,1610612753,1610612754,114.0,122.0
22100934,1610612755,1610612752,123.0,108.0
22100935,1610612745,1610612762,127.0,132.0
22100936,1610612749,1610612748,120.0,119.0
22100937,1610612740,1610612758,125.0,95.0
22100938,1610612743,1610612760,107.0,119.0
22100939,1610612756,1610612757,120.0,90.0
22100926,1610612764,1610612765,116.0,113.0
22100927,1610612738,1610612737,107.0,98.0
22100928,1610612761,1610612751,109.0,108.0
22100929,1610612745,1610612746,100.0,113.0
22100930,1610612750,1610612744,129.0,114.0
22100931,1610612747,1610612742,104.0,109.0
22100920,1610612739,1610612750,122.0,127.0
22100921,1610612753,1610612754,119.0,103.0
22100726,1610612751,1610612761,97.0,133.0
22100922,1610612748,1610612741,112.0,99.0
22100923,1610612763,1610612759,118.0,105.0
22100924,1610612749,1610612766,130.0,106.0
22100925,1610612760,1610612758,110.0,131.0
22100912,1610612752,1610612755,109.0,125.0
22100913,1610612756,1610612762,114.0,118.0
22100914,1610612754,1610612738,128.0,107.0
22100915,1610612766,1610612765,126.0,127.0
22100916,1610612745,1610612746,98.0,99.0
22100917,1610612744,1610612742,101.0,107.0
22100918,1610612757,1610612743,92.0,124.0
22100919,1610612747,1610612740,95.0,123.0
22100905,1610612765,1610612738,104.0,113.0
22100906,1610612737,1610612761,127.0,100.0
22100907,1610612739,1610612764,92.0,86.0
22100908,1610612748,1610612759,133.0,129.0
22100909,1610612741,1610612763,110.0,116.0
22100910,1610612749,1610612751,123.0,126.0
22100911,1610612743,1610612758,115.0,110.0
22100896,1610612766,1610612761,125.0,93.0
22100897,1610612754,1610612760,125.0,129.0
22100898,1610612753,1610612745,119.0,111.0
22100899,1610612764,1610612759,153.0,157.0
22100900,1610612752,1610612748,100.0,115.0
22100901,1610612750,1610612755,102.0,133.0
22100902,1610612756,1610612740,102.0,117.0
22100903,1610612762,1610612742,114.0,109.0
22100904,1610612747,1610612746,102.0,105.0
22100889,1610612765,1610612739,106.0,103.0
22100890,1610612751,1610612738,106.0,129.0
22100891,1610612741,1610612737,112.0,108.0
22100892,1610612750,1610612763,119.0,114.0
22100893,1610612760,1610612756,104.0,124.0
22100894,1610612757,1610612744,95.0,132.0
22100895,1610612758,1610612743,110.0,128.0
22100885,1610612766,1610612748,107.0,111.0
22100464,1610612751,1610612764,103.0,117.0
22100886,1610612740,1610612742,118.0,125.0
22100887,1610612749,1610612755,120.0,123.0
22100888,1610612746,1610612745,142.0,111.0
22100874,1610612753,1610612737,109.0,130.0
22100875,1610612738,1610612765,111.0,112.0
22100876,1610612754,1610612764,113.0,108.0
22100877,1610612752,1610612751,106.0,111.0
22100878,1610612741,1610612758,125.0,118.0
22100879,1610612763,1610612757,119.0,123.0
22100880,1610612750,1610612761,91.0,103.0
22100881,1610612760,1610612759,106.0,114.0
22100882,1610612756,1610612745,124.0,121.0
22100883,1610612744,1610612743,116.0,117.0
22100884,1610612747,1610612762,106.0,101.0
22100867,1610612737,1610612739,124.0,116.0
22100868,1610612748,1610612742,99.0,107.0
22100869,1610612755,1610612738,87.0,135.0
22100870,1610612749,1610612754,128.0,119.0
22100871,1610612750,1610612766,126.0,120.0
22100872,1610612740,1610612763,109.0,121.0
22100873,1610612756,1610612746,103.0,96.0
22100858,1610612764,1610612765,103.0,94.0
22100859,1610612751,1610612758,109.0,85.0
22100860,1610612752,1610612760,123.0,127.0
22100861,1610612741,1610612759,120.0,109.0
22100862,1610612749,1610612757,107.0,122.0
22100863,1610612740,1610612761,120.0,90.0
22100864,1610612743,1610612753,121.0,111.0
22100865,1610612762,1610612745,135.0,101.0
22100866,1610612746,1610612744,119.0,104.0
22100856,1610612738,1610612737,105.0,95.0
22100857,1610612754,1610612750,120.0,129.0
22100845,1610612757,1610612752,112.0,103.0
22100846,1610612766,1610612763,118.0,125.0
22100847,1610612764,1610612758,110.0,123.0
22100848,1610612740,1610612759,114.0,124.0
22100849,1610612755,1610612739,103.0,93.0
22100850,1610612761,1610612743,109.0,110.0
22100851,1610612748,1610612751,115.0,111.0
22100852,1610612741,1610612760,106.0,101.0
22100853,1610612742,1610612746,97.0,99.0
22100854,1610612744,1610612747,117.0,115.0
22100855,1610612756,1610612753,132.0,105.0
22100838,1610612765,1610612766,119.0,141.0
22100839,1610612754,1610612739,113.0,120.0
22100840,1610612755,1610612760,100.0,87.0
22100841,1610612737,1610612759,121.0,136.0
22100842,1610612738,1610612743,108.0,102.0
22100843,1610612741,1610612750,134.0,122.0
22100844,1610612762,1610612753,114.0,99.0
22100831,1610612765,1610612763,107.0,132.0
22100832,1610612764,1610612751,113.0,112.0
22100833,1610612740,1610612748,97.0,112.0
22100834,1610612745,1610612761,120.0,139.0
22100835,1610612742,1610612746,112.0,105.0
22100836,1610612756,1610612749,131.0,107.0
22100837,1610612744,1610612752,114.0,116.0
22100825,1610612739,1610612759,105.0,92.0
22100826,1610612766,1610612741,109.0,121.0
22100827,1610612760,1610612761,98.0,117.0
22100828,1610612762,1610612744,111.0,85.0
22100829,1610612757,1610612747,107.0,105.0
22100830,1610612758,1610612750,132.0,119.0
22100815,1610612755,1610612756,109.0,114.0
22100816,1610612737,1610612754,133.0,112.0
22100817,1610612751,1610612738,91.0,126.0
22100818,1610612763,1610612746,135.0,109.0
22100819,1610612740,1610612745,110.0,97.0
22100820,1610612742,1610612765,116.0,86.0
22100821,1610612743,1610612752,132.0,115.0
22100822,1610612747,1610612749,116.0,131.0
22100823,1610612757,1610612753,95.0,113.0
22100824,1610612758,1610612750,114.0,134.0
22100810,1610612766,1610612761,101.0,116.0
22100811,1610612764,1610612748,100.0,121.0
22100812,1610612741,1610612756,124.0,127.0
22100813,1610612760,1610612744,98.0,110.0
22100814,1610612762,1610612752,113.0,104.0
22100802,1610612741,1610612755,108.0,119.0
22100803,1610612750,1610612765,118.0,105.0
22100804,1610612743,1610612751,124.0,104.0
22100805,1610612739,1610612754,98.0,85.0
22100806,1610612753,1610612738,83.0,116.0
22100807,1610612742,1610612737,103.0,94.0
22100808,1610612745,1610612740,107.0,120.0
22100809,1610612746,1610612749,113.0,137.0
22100796,1610612753,1610612763,115.0,135.0
22100797,1610612766,1610612748,86.0,104.0
22100798,1610612764,1610612756,80.0,95.0
22100799,1610612747,1610612752,122.0,115.0
22100800,1610612757,1610612749,108.0,137.0
22100801,1610612758,1610612760,113.0,103.0
22100787,1610612766,1610612739,101.0,102.0
22100788,1610612765,1610612738,93.0,102.0
22100789,1610612754,1610612741,115.0,122.0
22100790,1610612761,1610612737,125.0,114.0
22100792,1610612759,1610612745,131.0,106.0
22100793,1610612762,1610612751,125.0,102.0
22100794,1610612743,1610612740,105.0,113.0
22100791,1610612742,1610612755,107.0,98.0
22100795,1610612757,1610612760,93.0,96.0
22100521,1610612759,1610612748,95.0,112.0
22100782,1610612765,1610612750,117.0,128.0
22100430,1610612761,1610612741,127.0,120.0
22100783,1610612737,1610612756,124.0,115.0
22100785,1610612744,1610612758,126.0,114.0
22100786,1610612746,1610612747,111.0,110.0
22100773,1610612754,1610612753,118.0,119.0
22100774,1610612755,1610612764,103.0,106.0
22100775,1610612738,1610612766,113.0,107.0
22100776,1610612752,1610612763,108.0,120.0
22100777,1610612745,1610612739,115.0,104.0
22100778,1610612742,1610612760,114.0,120.0
22100779,1610612762,1610612743,108.0,104.0
22100780,1610612758,1610612751,112.0,101.0
22100781,1610612747,1610612757,99.0,94.0
22100766,1610612765,1610612740,101.0,111.0
22100768,1610612749,1610612764,112.0,98.0
22100784,1610612761,1610612748,110.0,106.0
22100769,1610612741,1610612753,126.0,115.0
22100770,1610612750,1610612743,130.0,115.0
22100771,1610612759,1610612744,120.0,124.0
22100772,1610612756,1610612751,121.0,111.0
22100759,1610612739,1610612740,93.0,90.0
22100760,1610612754,1610612746,122.0,116.0
22100761,1610612755,1610612763,122.0,119.0
22100762,1610612738,1610612748,122.0,92.0
22100763,1610612752,1610612758,116.0,96.0
22100767,1610612737,1610612761,100.0,106.0
22100764,1610612745,1610612744,108.0,122.0
22100765,1610612760,1610612757,98.0,81.0
22100751,1610612737,1610612747,129.0,121.0
22100752,1610612766,1610612746,90.0,115.0
22100753,1610612741,1610612757,130.0,116.0
22100754,1610612765,1610612739,115.0,105.0
22100755,1610612753,1610612742,110.0,108.0
22100756,1610612749,1610612743,100.0,136.0
22100757,1610612750,1610612762,126.0,106.0
22100758,1610612756,1610612759,115.0,110.0
22100745,1610612740,1610612738,97.0,107.0
22100746,1610612742,1610612754,132.0,105.0
22100747,1610612755,1610612758,103.0,101.0
22100748,1610612748,1610612761,120.0,124.0
22100749,1610612763,1610612764,115.0,95.0
22100750,1610612744,1610612751,110.0,106.0
22100736,1610612753,1610612765,119.0,103.0
22100735,1610612766,1610612747,117.0,114.0
22100737,1610612737,1610612738,108.0,92.0
22100729,1610612740,1610612743,105.0,116.0
22100738,1610612748,1610612746,121.0,114.0
22100739,1610612745,1610612757,110.0,125.0
22100740,1610612763,1610612762,119.0,109.0
22100741,1610612760,1610612754,110.0,113.0
22100742,1610612759,1610612741,131.0,122.0
22100743,1610612756,1610612750,134.0,124.0
22100744,1610612749,1610612752,123.0,108.0
22100733,1610612755,1610612747,105.0,87.0
22100734,1610612744,1610612750,124.0,115.0
22100722,1610612739,1610612749,115.0,99.0
22100723,1610612754,1610612766,126.0,158.0
22100724,1610612753,1610612746,102.0,111.0
22100725,1610612737,1610612758,121.0,104.0
22100727,1610612748,1610612752,110.0,96.0
22100453,1610612751,1610612743,118.0,124.0
22100472,1610612741,1610612761,111.0,105.0
22100728,1610612759,1610612763,110.0,118.0
22100731,1610612762,1610612756,97.0,105.0
22100732,1610612757,1610612742,112.0,132.0
22100454,1610612755,1610612740,117.0,107.0
22100714,1610612765,1610612743,105.0,110.0
22100715,1610612761,1610612766,125.0,113.0
22100716,1610612764,1610612746,115.0,116.0
22100717,1610612738,1610612758,128.0,75.0
22100718,1610612751,1610612747,96.0,106.0
22100719,1610612745,1610612759,104.0,134.0
22100720,1610612744,1610612742,130.0,92.0
22100721,1610612757,1610612750,107.0,109.0
22100709,1610612739,1610612752,95.0,93.0
22100712,1610612740,1610612754,117.0,113.0
22100730,1610612760,1610612741,110.0,111.0
22100713,1610612756,1610612762,115.0,109.0
22100698,1610612752,1610612746,110.0,102.0
22100699,1610612764,1610612738,87.0,116.0
22100700,1610612748,1610612747,113.0,107.0
22100701,1610612753,1610612741,114.0,95.0
22100702,1610612761,1610612757,105.0,114.0
22100703,1610612766,1610612737,91.0,113.0
22100704,1610612759,1610612755,109.0,115.0
22100705,1610612742,1610612763,104.0,91.0
22100706,1610612750,1610612751,136.0,125.0
22100707,1610612743,1610612765,117.0,111.0
22100708,1610612744,1610612762,94.0,92.0
22100696,1610612749,1610612758,133.0,127.0
22100695,1610612739,1610612760,94.0,87.0
22100697,1610612756,1610612754,113.0,103.0
22100684,1610612766,1610612760,121.0,98.0
22100685,1610612753,1610612747,105.0,116.0
22100686,1610612755,1610612746,101.0,102.0
22100687,1610612737,1610612748,110.0,108.0
22100688,1610612738,1610612757,105.0,109.0
22100689,1610612764,1610612761,105.0,109.0
22100690,1610612749,1610612741,94.0,90.0
22100691,1610612759,1610612751,102.0,117.0
22100692,1610612743,1610612763,118.0,122.0
22100693,1610612762,1610612765,111.0,101.0
22100694,1610612744,1610612745,105.0,103.0
22100681,1610612752,1610612740,91.0,102.0
22100682,1610612742,1610612756,101.0,109.0
22100683,1610612744,1610612754,117.0,121.0
22100668,1610612755,1610612753,123.0,110.0
22100669,1610612764,1610612751,118.0,119.0
22100670,1610612737,1610612750,134.0,122.0
22100671,1610612738,1610612766,102.0,111.0
22100672,1610612748,1610612757,104.0,92.0
22100673,1610612741,1610612739,117.0,104.0
22100674,1610612749,1610612763,126.0,114.0
22100675,1610612742,1610612761,102.0,98.0
22100676,1610612759,1610612760,118.0,96.0
22100677,1610612762,1610612745,111.0,116.0
22100678,1610612743,1610612746,130.0,128.0
22100679,1610612758,1610612765,131.0,133.0
22100680,1610612747,1610612754,104.0,111.0
22100666,1610612752,1610612750,110.0,112.0
22100667,1610612744,1610612765,102.0,86.0
22100654,1610612738,1610612740,104.0,92.0
22100655,1610612752,1610612766,87.0,97.0
22100656,1610612764,1610612755,117.0,98.0
22100657,1610612739,1610612751,114.0,107.0
22100658,1610612763,1610612741,119.0,106.0
22100659,1610612746,1610612754,139.0,133.0
22100660,1610612737,1610612749,121.0,114.0
22100661,1610612753,1610612757,88.0,98.0
22100662,1610612748,1610612761,104.0,99.0
22100663,1610612742,1610612760,104.0,102.0
22100664,1610612759,1610612756,107.0,121.0
22100665,1610612747,1610612762,101.0,95.0
22100617,1610612765,1610612756,108.0,135.0
22100651,1610612758,1610612745,112.0,118.0
22100652,1610612750,1610612744,119.0,99.0
22100653,1610612743,1610612762,102.0,125.0
22100641,1610612749,1610612761,96.0,103.0
22100642,1610612764,1610612757,110.0,115.0
22100643,1610612737,1610612752,108.0,117.0
22100644,1610612751,1610612740,120.0,105.0
22100645,1610612748,1610612755,98.0,109.0
22100646,1610612760,1610612739,102.0,107.0
22100647,1610612738,1610612741,114.0,112.0
22100648,1610612759,1610612746,101.0,94.0
22100649,1610612743,1610612747,133.0,96.0
22100650,1610612742,1610612753,108.0,92.0
22100632,1610612766,1610612753,109.0,116.0
22100633,1610612765,1610612761,103.0,87.0
22100634,1610612754,1610612756,94.0,112.0
22100635,1610612755,1610612738,111.0,99.0
22100637,1610612741,1610612744,96.0,138.0
22100636,1610612748,1610612737,124.0,118.0
22100638,1610612759,1610612739,109.0,114.0
22100639,1610612763,1610612742,85.0,112.0
22100640,1610612758,1610612745,126.0,114.0
22100627,1610612749,1610612744,118.0,99.0
22100628,1610612763,1610612750,116.0,108.0
22100629,1610612740,1610612746,113.0,89.0
22100630,1610612751,1610612760,109.0,130.0
22100631,1610612743,1610612757,140.0,108.0
22100618,1610612754,1610612738,100.0,119.0
22100619,1610612755,1610612766,98.0,109.0
22100620,1610612764,1610612753,112.0,106.0
22100621,1610612737,1610612748,91.0,115.0
22100622,1610612752,1610612742,108.0,85.0
22100623,1610612759,1610612745,124.0,128.0
22100624,1610612762,1610612739,91.0,111.0
22100625,1610612741,1610612751,112.0,138.0
22100626,1610612758,1610612747,125.0,116.0
22100612,1610612764,1610612760,122.0,118.0
22100613,1610612761,1610612756,95.0,99.0
22100415,1610612741,1610612765,133.0,87.0
22100614,1610612763,1610612744,116.0,108.0
22100615,1610612740,1610612750,128.0,125.0
22100616,1610612746,1610612743,87.0,85.0
22100607,1610612766,1610612749,103.0,99.0
22100608,1610612765,1610612762,126.0,116.0
22100609,1610612738,1610612754,101.0,98.0
